product_id,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
9,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000033455
11,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 00:00:00.000035378
96,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000038002
28,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000041701
70,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000041922
62,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000036146
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000035160
4,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000036146
13,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000039526
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000037698
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000042295
93,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000036833
63,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000038647
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000042295
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000035560
0,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000041245
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000039298
29,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000042696
80,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000041047
9,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 00:00:00.000034143
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000042710
84,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000042105
7,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000040336
46,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000039427
62,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000041047
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000038206
31,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000039031
13,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000035560
59,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000034143
53,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000034170
18,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000034165
18,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000036367
25,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000034170
21,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000037838
73,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000038859
98,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 00:00:00.000038002
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000037220
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000037823
87,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000037499
25,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000038339
32,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000034527
44,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000038750
92,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000042172
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000033455
62,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000034244
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000035052
77,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000041434
66,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000040487
66,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000034996
17,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000040487
85,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000042218
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000033552
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000041047
53,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000040779
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000040672
77,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000042226
92,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000038002
99,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 00:00:00.000033364
37,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000040618
14,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000034165
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000040672
77,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000039427
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000033259
30,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 00:00:00.000034556
4,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000036361
74,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000035470
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000040618
40,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000034071
80,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 00:00:00.000035455
96,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000041434
45,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000038258
0,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000037659
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000034244
90,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000035052
91,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000034556
54,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000042145
20,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000033455
65,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000040410
97,Solex,Standard,medium,large,202.62,151.96,1970-01-01 00:00:00.000033364
45,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000041064
65,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000033879
10,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000038693
76,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000037539
4,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000038647
89,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000036833
89,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000042560
66,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000037838
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000039915
0,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000038339
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000034071
56,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000042172
82,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000037337
7,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000033429
0,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 00:00:00.000033364
31,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000033888
84,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000034079
86,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000037698
12,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000042218
45,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000038216
76,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000034556
89,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000037874
52,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000040670
96,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000033364
0,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000040649
70,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000036367
74,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000036668
85,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000036833
85,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000036668
91,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000040553
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000042696
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000036145
12,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000035378
79,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000040303
89,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 00:00:00.000040336
62,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000041245
89,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000038482
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000034556
0,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000042696
90,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000040672
49,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000033259
83,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000038482
95,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 00:00:00.000039031
95,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 00:00:00.000042458
30,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000033552
97,Solex,Standard,medium,large,202.62,151.96,1970-01-01 00:00:00.000042458
99,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 00:00:00.000034556
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000036498
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000035455
64,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000042710
4,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000038573
8,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000038693
26,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000042218
0,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000033552
41,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000036498
62,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000040410
72,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000037873
68,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000036668
5,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000037698
61,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000034143
0,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000035707
0,N/A,N/A,N/A,N/A,1972.01,619.48,1970-01-01 00:00:00.000036361
74,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000038193
75,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000038859
34,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000037698
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000042172
88,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000040303
15,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000034165
8,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000033549
0,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000034165
64,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000040410
88,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000034586
60,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000040779
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000035707
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000033455
0,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000035470
41,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000038693
82,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000038859
47,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000037823
0,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000036367
65,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000042710
95,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 00:00:00.000042226
0,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000038859
27,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000040336
19,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000039880
53,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 00:00:00.000039298
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000035707
62,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000035378
74,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000037823
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000039526
26,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000033888
56,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000034244
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000033455
78,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000038206
32,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000040336
75,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000033429
59,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000040779
8,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000041701
4,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000033549
6,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000033552
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000034079
95,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 00:00:00.000041533
58,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 00:00:00.000041047
39,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 00:00:00.000036498
64,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000040487
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000038002
0,N/A,N/A,N/A,N/A,311.54,215.14,1970-01-01 00:00:00.000037823
0,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 00:00:00.000037874
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000041533
34,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000040336
0,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 00:00:00.000035667
67,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000040670
69,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000042226
18,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000035667
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000039526
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040670
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040336
21,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000038693
34,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000035378
47,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000038991
0,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000035667
22,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000042696
98,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000037823
2,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000037659
45,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000033879
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000037220
2,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000036668
36,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000039427
1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000041245
76,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000037873
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000042226
45,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000037220
0,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000035707
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000042404
40,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000036498
95,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 00:00:00.000036145
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000039526
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000042145
93,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000037874
0,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000042710
56,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000036146
2,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000040784
0,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000042710
40,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000039526
92,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000037539
56,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000033259
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000035560
73,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000040553
40,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000041848
1,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000042226
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000033259
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000037659
55,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000042295
87,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000038859
100,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000037838
0,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000038258
6,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000037659
39,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 00:00:00.000038750
0,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 00:00:00.000033364
2,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000033879
60,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000038647
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000033549
93,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000034556
27,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000037698
84,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000042218
36,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000035560
93,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000033364
85,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000037626
86,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000038750
23,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000036334
0,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000035470
4,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000035052
50,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000037337
79,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000041345
2,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000041167
